Param0,String
9031,Wild Donkey
9032,Rowboat
9033,Ordinary White Horse
9034,Strong Black Donkey
9035,QA Horse
9036,QA Horse
9037,QA Horse
9038,Catapult
9039,Catapult
9040,White Horse
9041,Trade Wagon
9042,Medicinal Herb Device
9043,Crystal Extractor
9044,Dairy Cow
9045,Elephant
9046,Log
9047,Ox Wagon
9048,Sail Boat
9049,Calpheon Rowboat
9050,Mediah Rowboat
9051,Raft
9052,Merchant Wagon
9053,Noble Wagon
9054,Flimsy Wagon
9055,Temp Wagon 2
9056,Trina Cannon
9057,Horse
9058,Horse
9059,Horse
9060,Mountain Sheep
9061,Rowboat under Construction
9062,Wagon in production
9063,Wagon in production
9064,Cannon in Production
9065,Fishing Boat
9066,Sail Boat
9067,Horse
9068,Brown Donkey
9069,Black Donkey
9070,Battleship
9071,Ancient Chariot
9072,Baby Elephant
9073,Groshula Sand Wagon
9074,Elephant Being Raised
9075,Valencia Rowboat
9076,Elephant
9077,Baby Elephant
9078,Dairy Cow
9079,Miniature Elephant
9080,Siege Defensive Catapult
9081,Deep Brown Camel
9082,Flame Tower
9083,Hwacha
9084,QA Miniature Elephant
9085,Young Miniature Elephant
9086,Flame Tower
9087,Hwacha
9088,Enhanced Flame Tower
9089,Big Hwacha
9090,Galley
9091,[Practice] Lynch Cannon
9092,Wooden Fence
9093,Wooden Fence Gate
9094,Medium Siege Tower
9095,Large Siege Tower
9096,Trader
9097,Galley under Construction
9098,Epheria Ship Under Construction
9099,Chicken
9100,Roroju's Raft
9101,Cat
9102,Cat
9103,Cat
9104,[Event] Wheelbarrow
9105,[Event] Barrow
9107,Imperial Miniature Elephant
9108,Single Combat Barrier
9109,Outer Gate Test
9110,Inner Gate Test
9112,Black Ore
9113,Donkey
9114,Donkey
9115,Donkey
9117,[Event] Lynch Cannon
9118,Flimsy Wooden Fence
9119,Donkey
9120,Donkey
9121,Donkey
9122,Strong Black Donkey
9124,Improved Galley
9401,Cat
9402,Cat
9403,Cat
9404,Cat
9405,Cat
9406,Cat
9407,Cat
9408,Cat
9409,Cat
9410,Cat
9411,Cat
9412,Cat
9413,Cat
9414,Cat
9415,Cat
9416,Cat
9417,Cat
9418,Cat
9419,Cat
9420,Cat
9421,Cat
9422,Cat
9423,Cat
9424,Cat
9425,Cat
9426,Cat
9427,Cat
9428,Cat
9429,Cat
9430,Cat
9431,Cat
9432,Cat
9433,Cat
9434,Cat
9471,Cat
9472,Cat
9473,Cat
9474,Cat
9475,Cat
9476,Cat
9477,Cat
9478,Cat
9479,Cat
9480,Cat
9481,Cat
9482,Cat
9483,Cat
9484,Cat
9485,Cat
9486,Cat
9487,Cat
9488,Cat
9489,Cat
9490,Cat
9491,Cat
9492,Cat
9493,Cat
9501,Cat
9502,Cat
9503,Cat
9504,Cat
9505,Cat
9506,Cat
9507,Cat
9508,Cat
9509,Cat
9510,Cat
9511,Cat
9512,Cat
9513,Cat
9514,Cat
9515,Cat
9516,Cat
9517,Cat
9518,Cat
9519,Cat
9520,Cat
9521,Cat
9522,Cat
9523,Cat
9524,Cat
9525,Cat
9526,Cat
9527,Cat
9528,Cat
9529,Cat
9530,Cat
9531,Cat
9532,Cat
9533,Cat
9542,Young Rauno
9543,Young Rauno
9544,Young Rauno
9545,Young Rauno
9546,Young Baphomet
9547,Young Baphomet
9548,Young Baphomet
9549,Young Baphomet
9571,Cat
9572,Cat
9573,Cat
9574,Cat
9575,Cat
9576,Cat
9577,Cat
9578,Cat
9579,Cat
9580,Cat
9581,Cat
9582,Cat
9583,Cat
9584,Cat
9585,Cat
9586,Cat
9587,Cat
9588,Cat
9589,Cat
9590,Cat
9591,Cat
9592,Cat
9593,Cat
9601,Cat
9602,Cat
9603,Cat
9604,Cat
9605,Cat
9606,Cat
9607,Cat
9608,Cat
9609,Cat
9610,Cat
9611,Cat
9612,Cat
9613,Cat
9614,Cat
9615,Cat
9616,Cat
9617,Cat
9618,Cat
9619,Cat
9620,Cat
9621,Cat
9622,Cat
9623,Cat
9624,Cat
9625,Cat
9626,Cat
9627,Cat
9628,Cat
9629,Cat
9630,Cat
9631,Cat
9632,Cat
9633,Cat
9671,Cat
9672,Cat
9673,Cat
9674,Cat
9675,Cat
9676,Cat
9677,Cat
9678,Cat
9679,Cat
9680,Cat
9681,Cat
9682,Cat
9683,Cat
9684,Cat
9685,Cat
9686,Cat
9687,Cat
9688,Cat
9689,Cat
9690,Cat
9691,Cat
9692,Cat
9693,Cat
9694,Cat
9695,Cat
9696,Cat
9701,Cat
9702,Cat
9703,Cat
9704,Cat
9705,Cat
9706,Cat
9707,Cat
9708,Cat
9709,Cat
9710,Cat
9711,Cat
9712,Cat
9713,Cat
9714,Cat
9715,Cat
9716,Cat
9717,Cat
9718,Cat
9719,Cat
9720,Cat
9721,Cat
9722,Cat
9723,Cat
9724,Cat
9725,Cat
9726,Cat
9751,Dog
9752,Dog
9753,Dog
9754,Dog
9755,Dog
9756,Dog
9757,Dog
9758,Dog
9759,Dog
9760,Dog
9761,Dog
9762,Dog
9763,Dog
9764,Dog
9765,Dog
9766,Dog
9767,Dog
9768,Dog
9769,Dog
9770,Dog
9771,Dog
9772,Dog
9773,Dog
9774,Dog
9775,Dog
9776,Dog
9777,Rabbit
9778,Rabbit
9779,Rabbit
9780,Rabbit
9781,Hawk
9782,Arctic Fox
9783,Arctic Fox
9784,Arctic Fox
9785,Arctic Fox
9786,Emperor Hawk
9787,Emperor Hawk
9788,Emperor Hawk
9789,Emperor Hawk
9790,Haetae
9791,Haetae
9792,Haetae
9793,Haetae
9794,Duck
9795,Duck
9796,Duck
9797,Duck
9801,Horse
9802,Horse
9803,Horse
9804,Horse
9805,Horse
9806,Horse
9807,Horse
9808,Horse
9809,Horse
9810,Horse
9811,Horse
9812,Horse
9813,Horse
9814,Horse
9815,Horse
9816,Horse
9817,Horse
9818,Horse
9819,Horse
9820,Horse
9821,Horse
9822,Horse
9823,Horse
9824,Horse
9825,Horse
9826,Horse
9827,Horse
9828,Horse
9829,Horse
9830,Horse
9831,Horse
9832,Horse
9833,Horse
9834,Horse
9835,Horse
9836,Horse
9837,Horse
9838,Horse
9839,Horse
9840,Horse
9841,Horse
9842,Horse
9843,Horse
9844,Horse
9845,Horse
9846,Horse
9847,Horse
9848,Horse
9849,Horse
9850,Horse
9851,Horse
9852,Horse
9853,Horse
9854,Horse
9855,Horse
9856,Horse
9857,Horse
9858,Horse
9859,Horse
9860,Horse
9861,Horse
9862,Horse
9863,Horse
9864,Horse
9865,Horse
9866,Horse
9867,Horse
9868,Horse
9869,Horse
9870,Horse
9871,Horse
9872,Horse
9873,Horse
9874,Horse
9875,Horse
9876,Horse
9877,Horse
9878,Horse
9879,Horse
9880,Horse
9881,Horse
9882,Horse
9883,Horse
9887,Doom
9888,Diné
9889,Arduanatt
9890,Horse
9891,Nightmare Arduanatt
9892,Horse
9893,Giorga Brisa
9894,Giorga Viento
9895,Giorga Rafaga
9896,Giorga Tempesta
9897,Horse
9898,Horse
9899,Horse
9901,Horse
9902,Horse
9903,Horse
9904,Horse
9905,Horse
9906,Horse
9907,Horse
9908,Horse
9909,Horse
9910,Horse
9911,Horse
9912,Horse
9913,Horse
9914,Horse
9915,Horse
9916,Horse
9917,Horse
9918,Horse
9919,Horse
9920,Horse
9921,Horse
9922,Horse
9923,Horse
9924,Horse
9925,Horse
9926,Horse
9927,Horse
9928,Horse
9929,Horse
9930,Horse
9931,Horse
9932,Horse
9933,Horse
9934,Horse
9935,Horse
9936,Horse
9937,Horse
9938,Horse
9939,Horse
9940,Horse
9941,Horse
9942,Horse
9943,Horse
9944,Horse
9945,Horse
9946,Horse
9947,Horse
9948,Horse
9949,Horse
9950,Horse
9951,Horse
9952,Horse
9953,Horse
9954,Horse
9955,Horse
9956,Horse
9957,Horse
9958,Horse
9959,Horse
9960,Horse
9961,Horse
9962,Horse
9963,Horse
9964,Horse
9965,Horse
9966,Horse
9967,Horse
9968,Horse
9969,Horse
9970,Horse
9971,Horse
9972,Horse
9973,Horse
9974,Horse
9975,Horse
9976,Horse
9977,Horse
9978,Horse
9979,Horse
9980,Horse
9981,Horse
9982,Horse
9983,Horse
9984,Horse
9985,Horse
9986,Horse
9987,Doom
9988,Diné
9989,Arduanatt
9990,Horse
9991,Horse
9992,Horse
9993,Horse
9994,Horse
9995,Horse
9996,Horse
9997,Wooden Horse
9998,Wooden Horse
9999,Camp
10000,Horse
10001,Stone Digging
10002,Mining
10004,Feldspar
10005,Noc Rock
10006,Noc Rock
10009,Granite
10013,Diorite
10017,Bryophyte
10043,Copper
10045,Diamond
10047,Beryl
10049,Gold
10051,Iron
10053,Lead
10055,Platinum
10057,Tin
10059,Ruby
10061,Sapphire
10063,Silver
10065,Topaz
10067,Zinc
10069,Black Quartz
10071,Green Quartz
10073,Muddy Quartz
10075,Red Quartz
10077,Strange Rock
10079,Clear Quartz
10081,Coal
10083,White Tin
10085,Opal
10087,Rainbow Stone
10088,Bloodstone
10089,Bloodstone
10090,Bloodstone
10091,Bloodstone
10092,Bloodstone
10093,Andesite
10094,Andesite
10095,Andesite
10096,Andesite
10097,Andesite
10098,Andesite
10099,Andesite
10100,Andesite
10104,Sandstone
10105,Sandstone
10106,Sandstone
10107,Sandstone
10108,Sandstone
10109,Sandstone
10110,Sandstone
10111,Sandstone
10114,Bloodstone
10115,Andesite
10116,Andesite
10117,Andesite
10118,Andesite
10119,Andesite
10120,Andesite
10121,Sandstone
10122,Sandstone
10123,Sandstone
10124,Sandstone
10125,Sandstone
10126,Sandstone
10127,Mudstone
10128,Mudstone
10129,Mudstone
10130,Mudstone
10131,Bloodstone
10132,Bloodstone
10133,Bloodstone
10134,Bloodstone
10135,Bloodstone
10136,Soft Sandstone
10137,Soft Sandstone
10141,Hard Sandstone
10144,Hard Sandstone
10149,Vanadium Ore
10150,Titanium Ore
10151,Mythril Ore
10152,Blue Crystal
10153,Violet Crystal
10156,Sulfur
10157,Volcanic Rock
10201,Dry Thicket
10202,Vedelona
10203,Purple Pink Flower
10204,Yellow Flower
10205,Sunrise Herb
10206,Sky Blue Flower
10207,Violet Flower
10208,Aloe
10209,Aloe
10210,Aloe
10211,Thicket
10212,Blue Flower
10213,Audria
10214,Saffron
10215,Saffron
10216,Hazel Tree
10217,Mimosa
10218,Wild Herb
10219,Wild Herb
10220,Wild Herb
10221,Wild Herb
10222,Wild Herb
10223,Fruit Tree
10226,Bush
10236,Shrub
10247,Rose
10248,Rose
10249,Rose
10250,Tulip
10251,Tulip
10252,Tulip
10253,Sunflower
10254,Cabbage
10255,Cabbage
10256,Barley
10257,Barley
10258,Wild Herb
10259,Wild Herb
10260,Wild Herb
10261,Wild Herb
10262,Wild Herb
10263,Wild Herb
10264,Wild Herb
10265,Wild Herb
10266,Wild Herb
10267,Wild Herb
10268,Wild Herb
10269,Wild Herb
10270,Wild Herb
10271,Wild Herb
10272,Wild Herb
10273,Wild Herb
10274,Wild Herb
10275,Saffron
10276,Blue Rose
10280,Cinnamon
10281,Cinnamon
10284,Sweet Potato
10285,Sweet Potato
10286,Sweet Potato
10287,Nolina
10288,Penestraria
10289,Dalvenia Alrea
10290,Freekeh
10291,Teff
10320,Brown Seaweed
10330,Water Thyme
10342,Tangleweed
10369,Agar
10401,Fortune Teller Mushroom
10402,Rainbow Button Mushroom
10403,Arrow Mushroom
10404,Dwarf Mushroom
10405,Cloud Mushroom
10406,Sky Mushroom
10407,Tiger Mushroom
10408,Emperor Mushroom
10409,Ghost Mushroom
10410,Fog Mushroom
10411,Blue Umbrella Mushroom
10412,Hump Mushroom
10413,Bluffer Mushroom
10414,Ancient Mushroom
10415,Volcanic Umbrella Mushroom
10416,Amanita Mushroom
10417,Pink Trumpet Mushroom
10418,White Umbrella Mushroom 
10419,Green Pendulous Mushroom
10420,White Flower Mushroom
10430,Truffle Mushroom
10432,Everlasting Herb
10434,Silver Azalea
10435,Fire Flake Flower
10436,Dry Mane Grass
10437,Silk Honey Grass
10451,Wild Flax
10453,Cotton
10454,Cotton
10455,Potato
10456,Corn
10457,Pumpkin
10458,Grape
10461,Wheat
10462,Barley
10463,Tomato
10464,Paprika
10465,Insectivore Plant
10468,Mandragora
10469,Nightshade
10470,Evening Primrose
10471,Autumn Bellflower
10472,Mulberry
10474,Fig Tree
10476,Star Anise Tree
10478,Nutmeg Tree
10480,Pistachio Tree
10481,Toxic Watermelon
10482,Desert Herb
10483,Bouquet Mushroom
10484,Leccinum
10485,Purple Mushroom
10486,Pie Mushroom
10487,Eyelash Cup
10488,Star Anise Mushroom
10489,Desert Herb
10501,Olive Tree
10502,Olive Tree
10503,Birch
10504,Birch
10505,Birch
10506,Birch
10507,Birch
10508,Birch
10509,Fir
10510,Fir
10511,Cedar Tree
10512,Cedar Tree
10513,Cedar Tree
10514,Cedar Tree
10515,Cedar Tree
10516,Fir
10518,Apple Tree
10519,Apple Tree
10525,Maple
10526,Maple
10527,Maple
10528,Maple
10529,Maple
10536,Maple
10537,Ash Tree
10538,Ash Tree
10539,Ash Tree
10540,Ash Tree
10541,Ash Tree
10542,Ash Tree
10543,Ash Tree
10544,Ash Tree
10545,Ash Tree
10546,Ash Tree
10547,Ash Tree
10558,Pine Tree
10559,Pine Tree
10560,Pine Tree
10561,Pine Tree
10562,Pine Tree
10563,Pine Tree
10564,Pine Tree
10565,Pine Tree
10566,Pine Tree
10578,Elder Tree
10579,Elder Tree
10582,Cedar Tree
10583,Cedar Tree
10584,Acacia Tree
10585,Acacia Tree
10586,Acacia Tree
10588,Pine Tree
10589,Pine Tree
10597,Cedar Tree
10598,Cedar Tree
10600,Maple
10601,Maple
10602,Fir
10603,Moss Tree
10604,Dry Moss Tree
10605,Birch
10606,Birch
10607,Pine Tree
10608,Pine Tree
10609,Fir
10610,Fir
10611,Cedar Tree
10612,Cedar Tree
10613,Fir
10614,Fir
10615,Pine Tree
10616,Pine Tree
10617,Birch
10618,Birch
10619,Acacia Tree
10620,White Cedar
10621,White Cedar
10622,Cedar Tree
10623,Cedar Tree
10624,Pine Tree
10625,Pine Tree
10626,Pine Tree
10627,Dried Old Tree
10628,Dried Old Tree
10629,Dried Old Tree
10630,Dried Old Tree
10631,Moss Tree
10632,Moss Tree
10633,Date Palm Tree
10634,Pine Tree
10635,Pine Tree
10636,Moss Tree
10637,Moss Tree
10638,Dry Moss Tree
10639,Moss Tree
10640,White Cedar
10641,White Cedar
10642,White Cedar
10643,White Cedar
10644,White Cedar
10645,Birch
10646,Birch
10647,Birch
10648,Birch
10649,Loopy Tree
10650,Loopy Tree
10651,Ash Tree
10652,Ash Tree
10653,Cedar Tree
10654,Cedar Tree
10655,Old Tree
10656,Cactus
10657,Palm Tree
10658,Moss Tree
10659,Dry Moss Tree
10660,Moss Tree
10661,Moss Tree
10662,Wild Herb
10663,Wild Herb
10664,Loopy Tree
10801,Pine Wood Barrel
10802,Red Mushroom
10803,Red Mushroom
10804,Pine Wood Barrel
10805,Red Mushroom Bag
10806,Red Mushroom Bag
10807,Pine Wood Barrel
10808,Gourd Bottle
10809,Old Case
10810,Small Box
10811,Fossil
10812,Treasure Chest
10813,Fruit Display Stand
10814,Medicinal Herb Display Stand
10815,Vegetable Display Stand
10816,Grain Display Stand
10817,Candle Display Stand
10818,Potion Box
10819,Potion Box
10820,Firewood
10821,Mushroom Container
10822,Mushroom Bag
10823,Mushroom Pot
10824,Lost Necklace
10825,Smoked Food
10826,Bear Hide
10827,Brazier
10828,Treasure Chest
10829,Weapon Box
10830,Fruit Container
10831,Smoked Food
10832,Mushroom Pot
10833,Mushroom
10834,Fossil
10835,Mushroom
10836,Antique
10837,Antique
10838,Animal Bone
10839,Potion Container
10840,Herb Pouch
10841,Stalagmite
10842,Ancient Fossil
10843,Ancient Fossil
10844,Ancient Fossil
10845,Ancient Fossil
10846,Gunpowder Box
10847,Mysterious Khuruto Rock
10848,Heap of Leaves
10849,Khuruto Carcass
10850,Khuruto Carcass
10861,Fish Drying Rack
10865,Oak Barrel
10866,Portable Brazier
10867,Campfire
10868,Fish Net
10869,Meat Rack
10870,Laundry Rack
10871,Medicinal Herb Kettle
10872,Herb Sack
10873,Jar
10874,Rock Box
10875,Bedding
10876,Tent
10877,Laundry
10878,Pile of Bones
10901,Sea Anemone
10902,Sea Anemone
10905,Shellfish
10911,Clam
10913,Giant Pearl Clam
10915,Turban Shell
10916,Giant Pearl Clam
10917,Tridana Giant Clam
10918,Pink Tentacle Sea Anemone
10919,Blue Coral
10920,Green Coral
10921,Rounded Purple Coral
10924,Rainbow Coral
10925,Dead Coral
10926,Dead Coral
10931,Red Coral
10932,Trumpet Coral
10951,Sea Fan
10952,Sea Fan
10953,Spotted Coral
10966,King Starfish
10967,Oyster
10970,Starfish
10971,Starfish
10975,Seaweed
10986,Kelp
11001,Weapon Shelf
11002,Armor Shelf
11003,Piled Fish
11004,Statue
11005,Statue
11006,Statue
11007,Dragon Head Column
11008,Rowboat
11009,Stone Lantern
11010,Brazier and Anvil
11011,Forge
11012,Shop Wagon
11013,Inn
11014,Wrecked Ship
11015,Door
11016,Ossuary Statue
11017,Ossuary Statue
11018,Remains
11019,Velia Object_19
11020,Velia Object_20
11021,Velia Object_21
11022,Velia Object_22
11023,Velia Object_23
11024,Velia Object_24
11025,Velia Object_25
11026,Wooden Plank
11027,Velia Object_27
11028,Goblin Torch
11029,Seahorse Sculpture
11030,Wanted Poster
11031,Velia Brazier
11032,Brazier
11033,Wrecked Ship
11034,Farming Tool
11035,Broken Door
11036,Column Decoration
11037,Trade Item Bundle
11038,Gemstone
11039,Candle
11040,Signboard
11041,Platform
11042,Alchemy Drawing
11043,Fence
11044,Toolbox
11045,Big Saw
11046,Chicken Coop
11047,Card Game
11048,Bedding
11049,Wagon Trunk
11050,Torch
11051,Map
11052,Book
11053,Letter
11054,Locked Chest
11055,Bed
11056,Pot
11057,Iron-barred Prison
11058,Wooden Cage
11059,Threat to Western Guard Camp #1
11060,Threat to Western Guard Camp #2
11061,Skeleton
11062,Broken Wagon
11063,Polished Armor
11064,Weapon Rack
11065,Trade Item
11066,Polished Armor
11067,High-quality Weapon Display Rack
11068,Bow Mount
11069,Kite Shield
11070,Net
11071,Fountain Statue
11072,Overturned Wagon
11073,Pile of Cargo
11074,Map
11075,Bench
11076,Forge Anvil
11077,Cannon
11078,Dining Table
11079,Book
11080,Bookshelf
11081,Wine Barrel
11082,Bookshelf
11083,Dining Table
11084,Box
11085,Open Book
11086,Sharp Sword
11087,Wall Painting
11088,Wall Painting
11089,Laden Dining Table
11090,Weapons Pile
11091,Dragon Guard
11092,Heidel Object_22
11093,Heidel Object_23
11094,Heidel Object_24
11095,Heidel Object_25
11096,Calpheon Wine
11097,Broken Wagon
11098,Old Dart Board
11099,Flax Fabric Decoration
11100,Wall Painting
11101,Fireplace
11102,Multi-purpose Stand
11103,Decorative Shield
11104,Residence Marker
11105,Belfry
11106,Hanging Curtains
11107,Fastened Torch
11108,Fastened Torch
11109,Transport Wagon
11110,Strange Pot
11111,Dry Well
11112,Lord's Bookshelf
11113,Empty Bookshelf
11114,Pulpit
11115,Altar of Blood at Kzarka Shrine
11116,Unlocked Treasure Chest
11117,Heidel Object_47
11118,Heidel Object_48
11119,Heidel Object_49
11120,Heidel Object_50
11121,Broken Empty Barrel
11122,Broken Empty Barrel
11123,Flag
11124,Well
11125,Animal Cage
11126,Piled Firewood
11127,Wooden Table
11128,Blanket
11129,Cart
11130,Tent
11131,Luxury Wine
11132,Drawers
11133,Fireplace
11134,Huge Door
11135,Carpet
11136,Chair
11137,Torch
11138,Signboard
11139,Well Bucket
11140,Carpet
11141,Slave Transport Wagon
11142,Well
11143,Waterwheel
11144,Mushroom Sack
11145,Shellfish Sack
11146,Kiosk
11147,Menu
11148,Container
11149,Support Beam
11150,Coin Can
11151,Old Books
11152,Empty Hut
11153,Impaled Skull
11154,Specimen Burner
11155,Vestiges of the Ritual
11156,Hexe Marie's Witch
11157,Witch's Cauldron
11158,Witch's Cauldron
11159,Oze's House Brazier
11160,Marni's Lab Entrance
11161,Keplan Object 21
11162,Keplan Object 22
11163,Keplan Object 23
11164,Keplan Object 24
11165,Keplan Object 25
11166,Keplan Object 26
11167,Keplan Object 27
11168,Keplan Object 28
11169,Keplan Object 29
11170,Keplan Object 30
11171,Keplan Object 31
11172,Keplan Object 32
11173,Keplan Object 33
11174,Keplan Object 34
11175,Keplan Object 35
11176,Keplan Object 36
11177,Keplan Object 37
11178,Keplan Object 38
11179,Keplan Object 39
11180,Keplan Object 40
11181,Keplan Object 41
11182,Keplan Object 42
11183,Keplan Object 43
11184,Keplan Object 44
11185,Keplan Object 45
11186,Keplan Object 46
11187,Keplan Object 47
11188,Keplan Object 48
11189,Keplan Object 49
11190,Keplan Object 50
11191,Keplan Object 51
11192,Keplan Object 52
11193,Keplan Object 53
11194,Keplan Object 54
11195,Keplan Object 55
11196,Keplan Object 56
11197,Keplan Object 57
11198,Keplan Object 58
11199,Keplan Object 59
11200,Keplan Object 60
11201,Keplan Object 61
11202,Keplan Object 62
11203,Keplan Object 63
11204,Keplan Object 64
11205,Keplan Object 65
11501,Chicken Coop
11502,Wagon
11503,Dry Well
11504,Balenos Object_4
11505,Balenos Object_5
11506,Balenos Object_6
11507,Balenos Object_7
11508,Balenos Object_8
11509,Balenos Object_9
11510,Balenos Object_10
11511,Balenos Object_11
11512,Balenos Object_12
11513,Balenos Object_13
11514,Balenos Object_14
11515,Broken Wagon
11516,Ehwaz Plains Pot
11517,Pot Near Cron Castle
11518,West Ehwaz Plains Pot
11519,Dead Soldier
11520,Ferocious-Looking Wooden Flags
11521,Enormous Goblin Stone
11522,Empty Pot
11523,Severely Damaged Wagon
11524,Balenos Object_24
11525,Balenos Object_25
11526,Balenos Object_26
11527,Suspicious Sarcophagus
11528,Balenos Object_28
11529,Balenos Object_29
11530,Beacon Fire
11531,Odd Stone Fragment
11532,Sword Barrel
11533,Potion Box
11534,Neutt's Sand Castle
11535,Meutt's Sand Castle
11536,Ripe Vegetables
11537,Unripe Vegetable
11538,Wooden Crate
11539,Strong Stick
11540,Chicken Coop
11541,Scarecrow
11542,Goblin Stone Pile
11543,Wagon Trunk
11544,Broken Wagon
11545,Goblin Stone
11546,Log
11547,Collapsed Fence
11548,Goblin Fence
11549,Terrmian Beacon Tower
11551,Reyas' Book
11552,Giant Goblin Cast Iron Cauldron
11553,Rock
11554,Gorgath's Herb
11555,Herb Pot
11556,Fermenting Grains
11557,Potato Sack
11558,Familiar Herb
11559,Specimen Burner
11560,Introduction to Elionism
11561,Amy's Grave
11562,Ailing Villager's Magic Tome
11563,Ruins by Bree Tree
11564,Fabric-wrapped Box
11565,Northern Calpheon Object_15
11566,Northern Calpheon Object_16
11567,Northern Calpheon Object_17
11568,Northern Calpheon Object_18
11569,Brazier
11570,Khurutos' Large Pot
11571,Khuruto Soldier's Corpse
11572,Khuruto Soldier's Corpse
11573,Khuruto Soldier's Corpse
11574,Northern Calpheon Object_24
11575,Northern Calpheon Object_25
11576,Northern Calpheon Object_26
11577,Operation Map
11578,Northern Calpheon Object_28
11579,Cylindrical Ruins
11580,Ruins Cave Entrance
11581,Dusty Book
11582,Northern Calpheon Object_32
11583,Northern Calpheon Object_33
11584,Northern Calpheon Object_34
11585,Northern Calpheon Object_35
11586,Northern Calpheon Object_36
11587,Northern Calpheon Object_37
